"cleanedTweets","tweet","timestamp","Date","score","sentiment"
"i really wanted new sportswear and believe me they re amazing go buy new stuff only on myntra","I really wanted new sportswear and believe me they're amazing . Go buy new stuff only on Myntra. #MyntraSaleFinale",2017-08-27 16:18:33,2017-08-27,1,"positive"
"do join this sale be ready to watch","#MyntraSaleFinale #MyntraSaleFinale  @myntra do join this sale be ready to watch",2017-08-27 16:18:29,2017-08-27,1,"positive"
"few hours left on sale upto off the brands like like nike adidas puma amp reebok only at the","Few hours left on @myntra sale upto 70% off the brands like like Nike,Adidas,Puma &amp; Reebok only at the #MyntraSaleFinale",2017-08-27 16:18:21,2017-08-27,2,"positive"
"sale is amazing do watch this now only","#MyntraSaleFinale #MyntraSaleFinale  @myntra sale is amazing do watch this now only",2017-08-27 16:18:17,2017-08-27,1,"positive"
"its final day of the don t miss it","its final day of the  #MyntraSaleFinale don't miss it. @myntra https://t.co/AFGTcdSWdr",2017-08-27 16:18:12,2017-08-27,-1,"negative"
"i saved a lot by purchasing my favourite pair of running shoes from in","I Saved A Lot By Purchasing My Favourite Pair of Running Shoes From @myntra in #MyntraSaleFinale.",2017-08-27 16:17:56,2017-08-27,0,"neutral"
"cant wait to watch this all be ready to grab this sale","#MyntraSaleFinale #MyntraSaleFinale  @myntra cant wait to watch this all be ready to grab this. sale",2017-08-27 16:17:50,2017-08-27,0,"neutral"
"time to shop and grab the best offers","Time to shop and grab the best offers #MyntraSaleFinale @myntra https://t.co/AKS0KY0622",2017-08-27 16:17:40,2017-08-27,1,"positive"
"we are all excited to watch this now do watch this now","#MyntraSaleFinale #MyntraSaleFinale  @myntra we are all excited to watch this now do watch this now",2017-08-27 16:17:37,2017-08-27,1,"positive"
"come on guys let s shop and grab the amazing offers","Come on guys let's shop and grab the amazing offers #MyntraSaleFinale @myntra https://t.co/0ZsrdayEje",2017-08-27 16:17:34,2017-08-27,1,"positive"
"hey don t waste your time the huge biggest sale on the sport is here","Hey @mik0000786 don't waste your time the huge biggest sale on the sport is here @myntra #MyntraSaleFinale",2017-08-27 16:17:31,2017-08-27,-1,"negative"
"is gonna end soon so rush to myntra app now","#MyntraSaleFinale is gonna end soon, so rush to myntra app now.",2017-08-27 16:17:31,2017-08-27,0,"neutral"
"grab the best offers","Grab the best offers #MyntraSaleFinale @myntra https://t.co/sB3Vdcxqpx",2017-08-27 16:17:25,2017-08-27,1,"positive"
"nike adidas hrx puma lotto amp more only on at lowest prices ever","#MyntraSaleFinale Nike, Adidas, HRX, Puma, Lotto &amp; more only on @myntra at lowest prices ever!! https://t.co/lGV4MyCdY3",2017-08-27 16:16:58,2017-08-27,0,"neutral"
"sportswear discount sale ends today its last day to shop and spare","Sportswear Discount Sale Ends today Its Last day to shop and spare #MyntraSaleFinale @myntra",2017-08-27 16:16:41,2017-08-27,0,"neutral"
"new clothes from with unbelievable offers on the with this","New clothes from @myntra with unbelievable offers on the #MyntraSaleFinale with this https://t.co/qbnFhSeZdm",2017-08-27 16:16:35,2017-08-27,-1,"negative"
"well myntra comes with the massive deals yes now here is the great surprise","Well myntra comes with the massive deals, yes now here is the great surprise @myntra #MyntraSaleFinale",2017-08-27 16:16:26,2017-08-27,2,"positive"
"don t waste your time the huge biggest sale on the sport is here","Don't waste your time the huge biggest sale on the sport is here @myntra #MyntraSaleFinale",2017-08-27 16:16:25,2017-08-27,-1,"negative"
"what are you waiting for just download the myntra app and shop more","what are you waiting for,just download the Myntra app and shop more #MyntraSaleFinale",2017-08-27 16:16:15,2017-08-27,-1,"negative"
"don t wait the sale is on last day comes with the exciting discounts guys join it now","Don't wait the sale is on Last day comes with the exciting discounts guys join it now @myntra #MyntraSaleFinale",2017-08-27 16:16:14,2017-08-27,0,"neutral"
"only few hours left for the myntra big sports fest start shopping now or regret later","Only few hours left for the Myntra Big Sports Fest, start shopping now or regret later! #MyntraSaleFinale https://t.co/DgWXrNoZ0a",2017-08-27 16:16:11,2017-08-27,-1,"negative"
"make sure everyone joining in here to make the most of this big sale looking forward to for","Make sure everyone joining in here to make the most of this big sale looking forward to @myntra for #MyntraSaleFinale",2017-08-27 16:15:59,2017-08-27,0,"neutral"
"the bigger biggest sale comes with the huge great offers don t miss join here","The bigger biggest sale comes with the huge great offers don't miss join here @myntra #MyntraSaleFinale",2017-08-27 16:15:50,2017-08-27,0,"neutral"
"awesome deals last chance to grab them on","#MyntraSaleFinale Awesome deals! Last chance to grab them on @myntra https://t.co/mCVFGMcYGD",2017-08-27 16:15:37,2017-08-27,1,"positive"
"guys go and shop what is the best here yes guys don t miss","Guys go and shop what is the best here yes guys don't miss @myntra #MyntraSaleFinale",2017-08-27 16:15:30,2017-08-27,0,"neutral"
"last day comes with the exciting discounts guys join it now","Last day comes with the exciting discounts guys join it now @myntra #MyntraSaleFinale",2017-08-27 16:14:08,2017-08-27,1,"positive"
"start shopping and make the most of the sale on the last day","Start shopping and make the most of the SALE on the last day #MyntraSaleFinale
@myntra https://t.co/DrSkpZ5Zk8",2017-08-27 16:14:06,2017-08-27,0,"neutral"
"shop now big sports sale in its final stages on grab sportswear at best deals","#MyntraSaleFinale shop now!! Big Sports sale in its final stages on @myntra Grab sportswear at best deals https://t.co/qoppsXcGCF",2017-08-27 16:13:51,2017-08-27,1,"positive"
"let s everyone should join this big sale looking forward","Let's everyone should join this big sale looking forward @myntra #MyntraSaleFinale",2017-08-27 16:13:43,2017-08-27,0,"neutral"
"it s your last chance to save more with huge discount","It's your last chance to Save  more with huge discount @myntra   #MyntraSaleFinale",2017-08-27 16:13:39,2017-08-27,0,"neutral"
"yes guys only myntra comes with the huge deals yes now here is the great surprise","Yes guys only myntra comes with the huge deals yes now here is the great surprise @myntra #MyntraSaleFinale",2017-08-27 16:13:24,2017-08-27,1,"positive"
"shop your favourite products and enjoy","#MyntraSaleFinale shop your favourite products and enjoy... https://t.co/zCp3GTpiml",2017-08-27 16:13:00,2017-08-27,1,"positive"
"few hours left for the myntra big sports fest start shopping now or regret later","few hours left for the Myntra Big Sports Fest, start shopping now or regret later! #MyntraSaleFinale https://t.co/AlaizaFIlK",2017-08-27 16:12:53,2017-08-27,-1,"negative"
"final few hours of biggest sportswear sale on hurry","#MyntraSaleFinale Final few hours of biggest sportswear sale on @myntra Hurry https://t.co/FmKhpbeEhA",2017-08-27 16:12:39,2017-08-27,0,"neutral"
"guys the biggest day comes yes you will love it guys","Guys the biggest day comes yes you will love it guys @myntra #MyntraSaleFinale",2017-08-27 16:12:36,2017-08-27,1,"positive"
"branded sportswear with such craziest discounts available only for today on myntra don t miss","Branded sportswear with such craziest discounts available only for today on Myntra. Don't miss #MyntraSaleFinale",2017-08-27 16:12:34,2017-08-27,0,"neutral"
"guys here is the big sale don t waste time let s join this last day","Guys here is the big sale don't waste time let's join this last day @myntra #MyntraSaleFinale",2017-08-27 16:12:11,2017-08-27,-1,"negative"
"so many awesome deals","So many awesome deals  #MyntraSaleFinale
@myntra https://t.co/tDseOtr8M1",2017-08-27 16:12:02,2017-08-27,1,"positive"
"get to shop from the myntra sale awesome discounts amp offers on last day","Get to shop from the myntra sale. Awesome discounts &amp; offers on last day #MyntraSaleFinale https://t.co/BcWIeKQjiR",2017-08-27 16:11:54,2017-08-27,1,"positive"
"the sales has just started get ready tweeps","#MyntraSaleFinale the sales has just started get ready Tweeps https://t.co/zCp3GTpiml",2017-08-27 16:11:43,2017-08-27,1,"positive"
"really cant ask for anything better","Really cant ask for anything better #MyntraSaleFinale
@myntra https://t.co/jzgF01ZXzy",2017-08-27 16:11:38,2017-08-27,1,"positive"
"guys our all favorite brands are available with huge discounts im","Guys our all favorite brands are available with huge discounts im #MyntraSaleFinale @myntra",2017-08-27 16:11:24,2017-08-27,2,"positive"
"lets make the most of the sale on the last day","Lets make the most of the SALE on the last day #MyntraSaleFinale
@myntra https://t.co/5AJZ7XGRXo",2017-08-27 16:11:12,2017-08-27,0,"neutral"
"guys all around me all are just enjoying this last hours of","Guys all around me all are just enjoying this last hours of #MyntraSaleFinale
@myntra https://t.co/1Kw91qbXx9",2017-08-27 16:11:00,2017-08-27,1,"positive"
"the sportswear discount sale ends today its last day to shop and spare","The Sportswear Discount Sale Ends today Its Last day to shop and spare #MyntraSaleFinale @myntra",2017-08-27 16:10:30,2017-08-27,0,"neutral"
"","#MyntraSaleFinale https://t.co/zCp3GTpiml check this out to know more about the deals",2017-08-27 16:10:23,2017-08-27,0,"neutral"
"shop now few more hours left","Shop now, few more hours left #MyntraSaleFinale
@myntra https://t.co/tDseOtr8M1",2017-08-27 16:09:52,2017-08-27,0,"neutral"
"lets buy some new clothes from with unbelievable offers on the with this","Lets buy some New clothes from @myntra with unbelievable offers on the #MyntraSaleFinale with this https://t.co/pcxloSzete",2017-08-27 16:09:41,2017-08-27,-1,"negative"
"time to buy some new cloths from myntra with unbelievable offers","Time to buy some new cloths  from myntra with unbelievable offers #MyntraSaleFinale @myntra",2017-08-27 16:08:51,2017-08-27,-1,"negative"
"such a great discounts and offers from don t miss out","Such a great discounts and offers from #MyntraSaleFinale @myntra  Don't Miss out..!",2017-08-27 16:08:24,2017-08-27,0,"neutral"
"don t ever think of missing this golden oportunity to shop from the myntra sale","Don't ever think of missing this golden oportunity to shop from the myntra sale #MyntraSaleFinale",2017-08-27 16:07:40,2017-08-27,1,"positive"
"grab this great discount which we should not miss","Grab this Great discount which we should not miss. #MyntraSaleFinale @myntra https://t.co/tUTEBxkxbD",2017-08-27 16:07:30,2017-08-27,0,"neutral"
"really nice discounts from the on the with this","Really nice discounts from the @myntra on the #MyntraSaleFinale with this https://t.co/77JoGzYUKn",2017-08-27 16:06:53,2017-08-27,1,"positive"
"this is a really super sale","@gollu12 @myntra this is a really super sale.  #MyntraSaleFinale",2017-08-27 16:06:40,2017-08-27,1,"positive"
"this is perfect for all fashion lovers to buy new stuff at huge discounts on","This is perfect for all fashion lovers to buy new stuff at huge discounts #MyntraSaleFinale on @myntra",2017-08-27 16:06:22,2017-08-27,1,"positive"
"big sports fest and today is the last day to off on largest sports catalog on myntra","#MyntraSaleFinale 
Big Sports fest and today is the last day 40 to 70% off on largest sports catalog on Myntra https://t.co/DlVaobv1b2",2017-08-27 16:06:18,2017-08-27,0,"neutral"
"wow just few hours more for it s the final time to shop at myntra sports fest","Wow just few hours more for #MyntraSaleFinale it's the final time to shop at Myntra Sports Fest @myntra https://t.co/hsU6FTMYQ4",2017-08-27 16:06:10,2017-08-27,1,"positive"
"you have to check out the app for amazing deals its last day of","You have to check out the @myntra app for amazing deals its last day of #MyntraSaleFinale https://t.co/llDW9aVFWb",2017-08-27 16:06:05,2017-08-27,1,"positive"
"let s buy some new cloths from myntra with unbelievable offers","Let's buy some new cloths  from myntra with unbelievable offers #MyntraSaleFinale @myntra https://t.co/S9rOpiVQqY",2017-08-27 16:05:57,2017-08-27,-1,"negative"
"such amazing products only on 
happy to see this just awesome time to buy more","Such amazing products only on @myntra
happy to see this #MyntraSaleFinale just awesome, time to buy more. https://t.co/bZu8xOTAGc",2017-08-27 16:05:44,2017-08-27,2,"positive"
"a big thanks to for this grand sale totally enjoying the sale","A big thanks to @myntra for this grand sale. Totally enjoying the sale. 
#MyntraSaleFinale https://t.co/0EZNbWTEQN",2017-08-27 16:05:32,2017-08-27,2,"positive"
"make the most of this sale guys hégire it ends","Make the most of this sale guys hégire it ends ...  #MyntraSaleFinale @myntra",2017-08-27 16:05:01,2017-08-27,0,"neutral"
"time is running hurry up shop for ur sports brands","Time is running, hurry up shop for ur sports brands #MyntraSaleFinale
@myntra",2017-08-27 16:04:45,2017-08-27,0,"neutral"
"sportswear price cut garage sale tops nowadays its most recent day to supermarket and thin","Sportswear price cut garage sale tops nowadays Its most recent day to supermarket and thin #MyntraSaleFinale @myntra",2017-08-27 16:04:38,2017-08-27,1,"positive"
"this great sale has now come to an end go and shop now","This great sale has now come to an end ...  #MyntraSaleFinale go and shop now @myntra",2017-08-27 16:04:32,2017-08-27,1,"positive"
